shipment_id,product_id,supplier_id,origin_location_id,destination_location_id,shipment_date,quantity,shipping_cost,planned_delivery_date,actual_delivery_date,is_on_time
1205,4,5,6,3,2022-09-03,181,342.44,2022-09-13,2022-09-13,True
1206,17,1,6,10,2022-09-03,50,303.86,2022-09-10,2022-09-10,True
1207,24,5,4,7,2022-09-03,178,223.81,2022-09-09,2022-09-09,True
1208,29,2,9,5,2022-09-03,178,428.95,2022-09-07,2022-09-12,False
1209,32,1,10,7,2022-09-03,180,99.76,2022-09-06,2022-09-06,True
1210,36,1,4,3,2022-09-03,130,311.4,2022-09-08,2022-09-08,True
1211,37,2,3,9,2022-09-03,36,103.04,2022-09-09,2022-09-09,True
1212,10,4,1,10,2022-09-04,122,229.75,2022-09-11,2022-09-11,True
1213,17,2,9,6,2022-09-04,173,61.96,2022-09-09,2022-09-09,True
1214,27,5,10,7,2022-09-04,93,416.53,2022-09-12,2022-09-12,True
1215,32,1,3,5,2022-09-04,47,440.89,2022-09-09,2022-09-09,True
1216,34,4,2,9,2022-09-04,113,343.93,2022-09-13,2022-09-13,True
1217,37,4,7,5,2022-09-04,136,161.22,2022-09-10,2022-09-10,True
1218,47,1,4,1,2022-09-04,55,245.77,2022-09-10,2022-09-10,True
1219,48,3,10,1,2022-09-04,106,469.5,2022-09-09,2022-09-09,True
1220,3,2,9,4,2022-09-05,38,356.9,2022-09-10,2022-09-10,True
1221,19,2,4,9,2022-09-05,104,487.07,2022-09-12,2022-09-12,True
1222,25,4,1,10,2022-09-05,34,390.72,2022-09-12,2022-09-14,False
1223,33,1,2,10,2022-09-05,138,468.46,2022-09-15,2022-09-15,True
1224,40,3,1,8,2022-09-05,152,57.99,2022-09-11,2022-09-11,True
1225,47,2,5,2,2022-09-05,129,166.09,2022-09-15,2022-09-15,True
1226,22,4,3,9,2022-09-06,179,194.21,2022-09-11,2022-09-11,True
1227,26,3,2,5,2022-09-06,100,407.81,2022-09-13,2022-09-13,True
1228,30,5,9,6,2022-09-06,189,445.12,2022-09-09,2022-09-09,True
1229,39,3,4,8,2022-09-06,159,376.29,2022-09-14,2022-09-14,True
1230,42,2,10,6,2022-09-06,65,152.81,2022-09-12,2022-09-12,True
1231,21,3,1,5,2022-09-07,172,217.17,2022-09-13,2022-09-13,True
1232,37,1,10,6,2022-09-07,32,485.6,2022-09-13,2022-09-13,True
1233,9,4,10,6,2022-09-08,154,77.32,2022-09-14,2022-09-14,True
1234,16,1,1,4,2022-09-08,152,343.06,2022-09-12,2022-09-12,True
1235,23,1,9,5,2022-09-08,175,68.43,2022-09-11,2022-09-11,True
1236,24,1,3,10,2022-09-08,58,462.35,2022-09-15,2022-09-15,True
1237,25,2,2,9,2022-09-08,150,68.89,2022-09-16,2022-09-16,True
1238,26,2,1,9,2022-09-08,91,298.22,2022-09-15,2022-09-15,True
1239,28,1,5,2,2022-09-08,20,430.22,2022-09-16,2022-09-16,True
1240,29,1,4,2,2022-09-08,175,251.72,2022-09-11,2022-09-11,True
1241,35,2,4,6,2022-09-08,48,146.71,2022-09-17,2022-09-17,True
1242,39,4,1,4,2022-09-08,158,119.27,2022-09-12,2022-09-12,True
1243,43,5,6,3,2022-09-08,16,357.19,2022-09-18,2022-09-21,False
1244,2,3,2,5,2022-09-09,196,164.76,2022-09-12,2022-09-12,True
1245,8,1,8,6,2022-09-09,167,292.85,2022-09-13,2022-09-13,True
1246,27,4,3,1,2022-09-09,145,396.7,2022-09-16,2022-09-20,False
1247,33,2,3,6,2022-09-09,17,303.92,2022-09-15,2022-09-15,True
1248,2,5,1,5,2022-09-10,145,435.5,2022-09-17,2022-09-21,False
1249,37,5,6,10,2022-09-10,45,376.9,2022-09-18,2022-09-18,True
1250,49,3,7,5,2022-09-10,117,266.98,2022-09-14,2022-09-14,True
1251,1,3,3,5,2022-09-11,100,443.43,2022-09-20,2022-09-20,True
1252,6,5,1,4,2022-09-11,51,445.48,2022-09-14,2022-09-14,True
1253,22,1,8,6,2022-09-11,178,150.06,2022-09-20,2022-09-20,True
1254,23,5,8,10,2022-09-11,119,107.97,2022-09-20,2022-09-20,True
1255,31,4,5,3,2022-09-11,193,160.26,2022-09-14,2022-09-14,True
1256,33,3,4,10,2022-09-11,94,182.68,2022-09-19,2022-09-19,True
1257,36,1,10,1,2022-09-11,39,235.67,2022-09-15,2022-09-15,True
1258,2,5,6,10,2022-09-12,192,397.79,2022-09-20,2022-09-20,True
1259,29,1,3,8,2022-09-12,26,359.56,2022-09-19,2022-09-22,False
1260,35,5,5,4,2022-09-12,119,327.5,2022-09-17,2022-09-17,True
1261,47,3,4,10,2022-09-12,104,433.67,2022-09-20,2022-09-20,True
1262,24,1,2,7,2022-09-13,148,465.01,2022-09-19,2022-09-19,True
1263,25,5,9,7,2022-09-13,111,227.64,2022-09-21,2022-09-21,True
1264,29,4,1,3,2022-09-13,172,165.25,2022-09-19,2022-09-19,True
1265,38,3,7,4,2022-09-13,198,359.26,2022-09-22,2022-09-22,True
1266,49,5,7,10,2022-09-13,148,176.77,2022-09-18,2022-09-22,False
1267,49,1,8,5,2022-09-14,14,115.51,2022-09-20,2022-09-20,True
1268,2,1,2,4,2022-09-15,115,338.22,2022-09-23,2022-09-23,True
1269,8,1,7,4,2022-09-15,170,359.85,2022-09-18,2022-09-18,True
1270,13,1,1,10,2022-09-15,37,332.74,2022-09-25,2022-09-25,True
1271,30,3,7,1,2022-09-15,74,89.14,2022-09-25,2022-09-25,True
1272,39,2,4,2,2022-09-15,122,68.67,2022-09-23,2022-09-23,True
1273,41,1,1,3,2022-09-15,133,253.71,2022-09-20,2022-09-22,False
1274,42,2,3,6,2022-09-15,120,455.49,2022-09-22,2022-09-22,True
1275,45,3,3,4,2022-09-15,138,171.51,2022-09-20,2022-09-20,True
1276,50,3,4,9,2022-09-15,164,287.16,2022-09-24,2022-09-24,True
1277,15,1,5,9,2022-09-16,116,126.61,2022-09-22,2022-09-22,True
1278,20,1,10,6,2022-09-16,164,354.14,2022-09-23,2022-09-23,True
1279,29,4,8,6,2022-09-16,180,289.98,2022-09-19,2022-09-19,True
1280,47,3,2,8,2022-09-16,199,216.84,2022-09-25,2022-09-25,True
1281,3,4,9,3,2022-09-17,44,186.42,2022-09-22,2022-09-22,True
1282,9,4,5,8,2022-09-17,187,472.29,2022-09-24,2022-09-24,True
1283,11,5,4,3,2022-09-17,31,415.87,2022-09-27,2022-09-27,True
1284,12,3,9,3,2022-09-17,31,355.18,2022-09-20,2022-09-20,True
1285,23,2,7,5,2022-09-17,124,166.79,2022-09-20,2022-09-20,True
1286,30,2,9,2,2022-09-17,95,487.55,2022-09-23,2022-09-23,True
1287,42,1,9,1,2022-09-17,42,70.48,2022-09-20,2022-09-20,True
1288,13,2,1,3,2022-09-18,120,175.17,2022-09-28,2022-09-28,True
1289,15,1,1,3,2022-09-18,38,483.47,2022-09-28,2022-09-28,True
1290,21,3,10,3,2022-09-18,109,228.59,2022-09-24,2022-09-24,True
1291,35,3,4,5,2022-09-18,163,336.45,2022-09-27,2022-09-27,True
1292,17,1,10,2,2022-09-19,10,425.53,2022-09-22,2022-09-22,True
1293,21,2,7,4,2022-09-19,120,144.04,2022-09-24,2022-09-24,True
1294,32,1,6,5,2022-09-19,129,343.12,2022-09-28,2022-09-28,True
1295,35,1,8,4,2022-09-19,12,148.77,2022-09-24,2022-09-28,False
1296,38,3,6,3,2022-09-19,174,320.3,2022-09-26,2022-09-26,True
1297,39,2,1,5,2022-09-19,155,73.6,2022-09-24,2022-09-24,True
1298,44,4,1,8,2022-09-19,152,336.32,2022-09-29,2022-10-02,False
1299,8,1,6,10,2022-09-20,26,459.3,2022-09-25,2022-09-28,False
1300,21,4,1,8,2022-09-20,102,257.72,2022-09-27,2022-09-27,True
1301,35,4,1,5,2022-09-20,67,242.21,2022-09-26,2022-09-26,True
1302,36,4,8,3,2022-09-20,200,382.61,2022-09-26,2022-09-26,True
1303,39,2,10,2,2022-09-20,181,174.01,2022-09-24,2022-09-24,True
1304,31,4,10,2,2022-09-21,115,258.66,2022-09-25,2022-09-25,True
1305,37,4,10,4,2022-09-21,197,169.73,2022-09-24,2022-09-24,True
1306,49,4,1,2,2022-09-21,44,68.85,2022-10-01,2022-10-01,True
1307,2,5,4,6,2022-09-22,197,491.23,2022-09-27,2022-09-27,True
1308,3,4,8,10,2022-09-22,76,492.46,2022-09-28,2022-09-28,True
1309,8,3,2,9,2022-09-22,89,251.39,2022-10-02,2022-10-02,True
1310,12,1,6,1,2022-09-22,24,379.4,2022-09-25,2022-09-25,True
1311,31,4,10,7,2022-09-22,187,192.49,2022-09-29,2022-09-29,True
1312,21,1,9,2,2022-09-23,196,270.45,2022-10-01,2022-10-01,True
1313,23,3,7,4,2022-09-23,38,172.75,2022-10-03,2022-10-03,True
1314,24,3,6,9,2022-09-23,118,462.57,2022-09-27,2022-09-27,True
1315,28,4,2,8,2022-09-23,53,53.53,2022-09-30,2022-09-30,True
1316,24,5,3,6,2022-09-24,11,285.74,2022-10-02,2022-10-02,True
1317,27,1,9,1,2022-09-24,105,412.9,2022-09-30,2022-09-30,True
1318,45,3,6,5,2022-09-24,96,349.73,2022-09-28,2022-09-28,True
1319,46,5,10,8,2022-09-24,51,267.97,2022-10-01,2022-10-01,True
1320,49,3,3,4,2022-09-24,119,183.46,2022-10-02,2022-10-02,True
1321,9,1,9,1,2022-09-25,12,317.39,2022-10-02,2022-10-02,True
1322,33,1,10,8,2022-09-25,94,365.42,2022-09-28,2022-09-28,True
1323,37,4,9,8,2022-09-25,71,461.85,2022-09-30,2022-09-30,True
1324,43,2,7,5,2022-09-25,31,307.14,2022-09-28,2022-09-28,True
1325,2,5,7,9,2022-09-26,171,129.5,2022-10-03,2022-10-03,True
1326,11,4,4,2,2022-09-26,71,111.61,2022-10-04,2022-10-07,False
1327,18,5,6,7,2022-09-26,144,108.16,2022-10-02,2022-10-02,True
1328,38,3,8,10,2022-09-26,140,456.54,2022-10-02,2022-10-02,True
1329,39,4,7,3,2022-09-26,71,418.69,2022-10-03,2022-10-03,True
1330,44,2,4,2,2022-09-26,81,171.94,2022-10-04,2022-10-04,True
1331,50,4,3,2,2022-09-26,153,76.99,2022-09-30,2022-09-30,True
1332,9,2,7,1,2022-09-27,170,408.62,2022-09-30,2022-09-30,True
1333,13,3,7,9,2022-09-27,68,208.72,2022-10-02,2022-10-02,True
1334,15,1,6,10,2022-09-27,123,383.08,2022-10-01,2022-10-01,True
1335,16,1,10,1,2022-09-28,188,259.48,2022-10-08,2022-10-08,True
1336,42,2,9,7,2022-09-28,70,322.22,2022-10-07,2022-10-07,True
1337,50,3,6,1,2022-09-28,45,106.53,2022-10-06,2022-10-06,True
1338,2,5,2,3,2022-09-29,157,311.97,2022-10-08,2022-10-08,True
1339,13,1,3,4,2022-09-29,75,344.36,2022-10-07,2022-10-07,True
1340,26,1,8,6,2022-09-29,171,72.38,2022-10-09,2022-10-12,False
1341,29,4,6,3,2022-09-29,59,258.52,2022-10-02,2022-10-02,True
1342,37,5,8,9,2022-09-29,167,179.4,2022-10-04,2022-10-09,False
1343,39,2,7,6,2022-09-29,192,157.73,2022-10-02,2022-10-02,True
1344,9,4,10,8,2022-09-30,140,227.65,2022-10-04,2022-10-06,False
1345,12,2,9,7,2022-09-30,144,328.79,2022-10-06,2022-10-06,True
1346,17,2,3,4,2022-09-30,108,196.36,2022-10-08,2022-10-08,True
1347,41,3,10,7,2022-09-30,60,438.19,2022-10-03,2022-10-03,True
1348,44,1,9,7,2022-09-30,107,95.9,2022-10-06,2022-10-06,True
1349,18,3,3,1,2022-10-01,18,183.74,2022-10-05,2022-10-05,True
1350,21,1,8,6,2022-10-01,18,247.21,2022-10-08,2022-10-08,True
1351,35,4,8,9,2022-10-01,107,181.45,2022-10-09,2022-10-09,True
1352,41,5,9,3,2022-10-01,125,399.61,2022-10-09,2022-10-09,True
1353,48,3,7,5,2022-10-01,127,155.32,2022-10-11,2022-10-11,True
1354,18,4,1,2,2022-10-02,58,301.02,2022-10-05,2022-10-05,True
1355,22,2,9,8,2022-10-02,59,471.62,2022-10-06,2022-10-06,True
1356,27,3,6,8,2022-10-02,48,369.78,2022-10-10,2022-10-10,True
1357,8,5,9,10,2022-10-03,84,91.61,2022-10-11,2022-10-11,True
1358,11,4,5,9,2022-10-03,141,154.39,2022-10-09,2022-10-09,True
1359,19,2,4,5,2022-10-03,161,250.96,2022-10-09,2022-10-09,True
1360,25,1,7,4,2022-10-03,172,497.26,2022-10-10,2022-10-10,True
1361,39,3,9,8,2022-10-03,116,233.74,2022-10-12,2022-10-12,True
1362,40,3,1,4,2022-10-03,12,79.33,2022-10-07,2022-10-07,True
1363,45,1,1,3,2022-10-03,12,117.2,2022-10-07,2022-10-07,True
1364,4,2,7,10,2022-10-04,154,287.66,2022-10-12,2022-10-12,True
1365,16,4,8,4,2022-10-04,70,465.59,2022-10-12,2022-10-12,True
1366,21,1,9,10,2022-10-04,161,433.01,2022-10-12,2022-10-12,True
1367,25,3,1,2,2022-10-04,141,147.07,2022-10-10,2022-10-10,True
1368,28,1,8,1,2022-10-04,117,82.91,2022-10-10,2022-10-10,True
1369,29,1,10,1,2022-10-04,178,267.06,2022-10-09,2022-10-09,True
1370,38,3,8,4,2022-10-04,169,298.11,2022-10-11,2022-10-11,True
1371,47,5,9,3,2022-10-04,104,203.71,2022-10-08,2022-10-08,True
1372,12,1,5,4,2022-10-05,132,92.8,2022-10-08,2022-10-08,True
1373,47,5,9,8,2022-10-05,73,480.93,2022-10-13,2022-10-13,True
1374,10,5,6,4,2022-10-06,132,198.23,2022-10-13,2022-10-13,True
1375,27,4,5,7,2022-10-06,49,247.83,2022-10-09,2022-10-09,True
1376,16,1,5,9,2022-10-07,174,65.09,2022-10-17,2022-10-20,False
1377,26,4,6,2,2022-10-07,90,152.37,2022-10-11,2022-10-11,True
1378,31,4,10,1,2022-10-07,41,488.92,2022-10-11,2022-10-11,True
1379,45,4,1,7,2022-10-07,35,273.98,2022-10-13,2022-10-13,True
1380,47,4,9,2,2022-10-07,143,319.74,2022-10-13,2022-10-16,False
1381,3,1,5,8,2022-10-08,129,254.21,2022-10-13,2022-10-17,False
1382,4,3,8,5,2022-10-08,131,205.27,2022-10-12,2022-10-12,True
1383,6,5,6,7,2022-10-08,68,197.86,2022-10-12,2022-10-12,True
1384,29,5,5,7,2022-10-08,62,380.76,2022-10-13,2022-10-13,True
1385,43,5,6,10,2022-10-08,84,197.12,2022-10-17,2022-10-17,True
1386,47,3,5,6,2022-10-08,12,403.83,2022-10-14,2022-10-14,True
1387,3,5,7,9,2022-10-09,160,112.37,2022-10-17,2022-10-17,True
1388,19,3,10,4,2022-10-09,110,377.65,2022-10-14,2022-10-14,True
1389,26,3,10,9,2022-10-09,26,296.06,2022-10-16,2022-10-16,True
1390,40,4,5,6,2022-10-09,187,369.69,2022-10-16,2022-10-16,True
1391,41,5,5,2,2022-10-10,172,366.46,2022-10-20,2022-10-20,True
1392,42,1,9,5,2022-10-10,164,246.09,2022-10-15,2022-10-15,True
1393,10,2,2,6,2022-10-11,14,427.24,2022-10-17,2022-10-17,True
1394,13,5,3,1,2022-10-11,136,62.21,2022-10-19,2022-10-19,True
1395,21,4,4,9,2022-10-11,46,300.95,2022-10-20,2022-10-20,True
1396,25,4,2,10,2022-10-11,69,384.04,2022-10-15,2022-10-15,True
1397,49,5,6,4,2022-10-11,74,277.79,2022-10-19,2022-10-19,True
1398,10,3,10,4,2022-10-12,30,371.65,2022-10-16,2022-10-16,True
1399,16,4,10,1,2022-10-12,167,113.51,2022-10-21,2022-10-21,True
1400,21,3,8,10,2022-10-12,157,337.96,2022-10-21,2022-10-21,True
1401,26,1,3,1,2022-10-12,136,317.76,2022-10-20,2022-10-20,True
1402,40,2,2,9,2022-10-12,107,89.08,2022-10-15,2022-10-15,True
1403,44,1,9,4,2022-10-12,124,158.41,2022-10-19,2022-10-19,True
1404,2,1,5,6,2022-10-13,84,460.92,2022-10-17,2022-10-18,False
1405,11,3,7,1,2022-10-13,162,294.46,2022-10-20,2022-10-20,True
1406,20,2,3,6,2022-10-13,188,219.8,2022-10-22,2022-10-22,True
1407,21,4,1,5,2022-10-13,132,463.64,2022-10-20,2022-10-20,True
1408,25,1,4,8,2022-10-14,113,150.64,2022-10-21,2022-10-21,True
1409,49,2,3,4,2022-10-14,59,127.91,2022-10-24,2022-10-24,True
1410,5,5,5,7,2022-10-15,58,162.66,2022-10-18,2022-10-18,True
1411,14,1,4,8,2022-10-15,171,120.29,2022-10-23,2022-10-23,True
1412,32,5,5,1,2022-10-15,80,430.7,2022-10-20,2022-10-20,True
1413,41,3,5,7,2022-10-15,88,243.31,2022-10-23,2022-10-23,True
1414,40,5,2,7,2022-10-16,50,146.72,2022-10-20,2022-10-20,True
1415,45,4,8,6,2022-10-16,189,371.02,2022-10-24,2022-10-24,True
1416,12,5,2,5,2022-10-17,127,330.72,2022-10-26,2022-10-26,True
1417,13,3,3,5,2022-10-17,135,152.67,2022-10-24,2022-10-24,True
1418,14,3,2,10,2022-10-17,85,112.5,2022-10-25,2022-10-28,False
1419,24,1,3,6,2022-10-17,127,87.84,2022-10-25,2022-10-25,True
1420,40,3,1,3,2022-10-17,122,85.6,2022-10-21,2022-10-21,True
1421,42,4,5,4,2022-10-17,150,294.43,2022-10-27,2022-10-27,True
1422,9,1,9,7,2022-10-18,179,323.81,2022-10-27,2022-10-27,True
1423,20,3,10,9,2022-10-18,30,158.5,2022-10-22,2022-10-22,True
1424,25,4,2,6,2022-10-18,85,370.55,2022-10-24,2022-10-24,True
1425,34,3,3,8,2022-10-18,133,432.41,2022-10-21,2022-10-21,True
1426,4,1,6,9,2022-10-19,150,476.9,2022-10-28,2022-10-28,True
1427,16,5,9,6,2022-10-19,176,252.7,2022-10-25,2022-10-27,False
1428,18,3,2,7,2022-10-19,200,374.11,2022-10-22,2022-10-22,True
1429,20,2,8,9,2022-10-19,83,295.49,2022-10-27,2022-10-27,True
1430,22,5,8,7,2022-10-19,146,476.54,2022-10-23,2022-10-23,True
1431,40,2,8,4,2022-10-19,97,111.16,2022-10-23,2022-10-23,True
1432,49,5,2,9,2022-10-19,157,364.86,2022-10-28,2022-10-28,True
1433,3,3,7,5,2022-10-20,133,383.09,2022-10-27,2022-10-27,True
1434,9,5,8,9,2022-10-20,180,447.06,2022-10-25,2022-10-25,True
1435,12,3,2,7,2022-10-20,62,435.81,2022-10-30,2022-10-30,True
1436,35,5,5,9,2022-10-20,173,475.58,2022-10-28,2022-10-28,True
1437,39,4,2,1,2022-10-20,182,442.63,2022-10-23,2022-10-23,True
1438,44,3,1,2,2022-10-20,73,369.84,2022-10-30,2022-10-30,True
1439,45,2,6,4,2022-10-20,112,108.77,2022-10-24,2022-10-24,True
1440,5,1,9,4,2022-10-21,152,113.27,2022-10-25,2022-10-25,True
1441,11,4,3,9,2022-10-21,109,499.01,2022-10-26,2022-10-26,True
1442,15,1,6,9,2022-10-21,37,291.0,2022-10-27,2022-10-27,True
1443,20,1,4,6,2022-10-21,107,465.85,2022-10-30,2022-10-30,True
1444,28,5,10,7,2022-10-21,188,278.33,2022-10-25,2022-10-25,True
1445,34,2,8,2,2022-10-21,176,354.22,2022-10-24,2022-10-24,True
1446,24,2,8,3,2022-10-22,39,386.62,2022-10-26,2022-10-26,True
1447,41,4,4,3,2022-10-22,194,319.22,2022-10-29,2022-10-29,True
1448,15,1,7,9,2022-10-23,90,107.49,2022-10-26,2022-10-26,True
1449,19,3,3,9,2022-10-23,151,224.6,2022-10-28,2022-10-28,True
1450,23,2,2,5,2022-10-23,149,135.34,2022-11-02,2022-11-02,True
1451,43,2,3,10,2022-10-23,54,277.82,2022-10-28,2022-10-28,True
1452,23,4,10,2,2022-10-24,62,279.71,2022-10-31,2022-10-31,True
1453,29,2,1,5,2022-10-24,30,111.51,2022-11-03,2022-11-03,True
1454,38,3,10,5,2022-10-24,91,364.43,2022-11-01,2022-11-01,True
1455,3,4,4,10,2022-10-25,86,209.89,2022-11-03,2022-11-03,True
1456,30,3,9,6,2022-10-25,192,101.38,2022-11-03,2022-11-03,True
1457,38,3,10,7,2022-10-25,127,247.01,2022-10-31,2022-10-31,True
1458,16,1,4,3,2022-10-26,37,446.57,2022-10-31,2022-10-31,True
1459,18,4,5,4,2022-10-26,127,113.01,2022-11-02,2022-11-02,True
1460,28,5,7,3,2022-10-26,72,73.91,2022-11-01,2022-11-01,True
1461,34,5,6,7,2022-10-26,30,284.33,2022-10-31,2022-10-31,True
1462,41,2,6,5,2022-10-26,116,337.0,2022-11-01,2022-11-01,True
1463,10,3,10,9,2022-10-27,122,237.02,2022-11-03,2022-11-03,True
1464,22,3,3,7,2022-10-27,87,89.69,2022-11-05,2022-11-05,True
1465,38,3,8,6,2022-10-27,198,193.79,2022-11-01,2022-11-01,True
1466,6,5,3,10,2022-10-28,70,250.48,2022-11-02,2022-11-02,True
1467,17,2,6,7,2022-10-28,167,393.42,2022-11-04,2022-11-04,True
1468,32,2,9,2,2022-10-28,25,465.91,2022-11-02,2022-11-02,True
1469,36,1,10,7,2022-10-28,179,410.92,2022-11-01,2022-11-01,True
1470,38,3,5,9,2022-10-28,186,153.89,2022-11-06,2022-11-06,True
1471,41,4,8,10,2022-10-28,28,437.62,2022-11-05,2022-11-05,True
1472,46,5,10,2,2022-10-28,167,447.75,2022-11-03,2022-11-03,True
1473,8,5,5,4,2022-10-29,90,256.98,2022-11-03,2022-11-03,True
1474,1,1,7,9,2022-10-30,18,423.05,2022-11-05,2022-11-06,False
1475,6,5,9,7,2022-10-30,100,365.02,2022-11-08,2022-11-08,True
1476,16,1,9,4,2022-10-30,72,295.61,2022-11-03,2022-11-03,True
1477,17,2,10,4,2022-10-30,94,259.69,2022-11-07,2022-11-07,True
1478,26,4,5,1,2022-10-30,42,322.41,2022-11-09,2022-11-10,False
1479,35,2,9,3,2022-10-30,127,63.39,2022-11-09,2022-11-09,True
1480,4,4,4,3,2022-10-31,138,320.41,2022-11-09,2022-11-09,True
1481,20,3,5,9,2022-10-31,98,414.5,2022-11-05,2022-11-05,True
1482,36,3,5,7,2022-10-31,35,495.39,2022-11-03,2022-11-08,False
1483,47,1,1,5,2022-10-31,34,312.15,2022-11-07,2022-11-07,True
1484,1,5,8,2,2022-11-01,18,463.19,2022-11-06,2022-11-06,True
1485,7,2,5,6,2022-11-01,93,243.24,2022-11-04,2022-11-04,True
1486,14,3,5,10,2022-11-01,117,57.57,2022-11-04,2022-11-04,True
1487,20,2,4,3,2022-11-01,65,334.63,2022-11-06,2022-11-06,True
1488,24,4,8,7,2022-11-01,11,499.9,2022-11-11,2022-11-11,True
1489,43,1,3,9,2022-11-01,120,462.08,2022-11-06,2022-11-06,True
1490,13,4,7,10,2022-11-02,77,127.54,2022-11-08,2022-11-08,True
1491,27,4,5,9,2022-11-02,130,183.05,2022-11-11,2022-11-11,True
1492,31,4,3,9,2022-11-02,59,345.69,2022-11-11,2022-11-11,True
1493,33,5,1,10,2022-11-02,194,78.13,2022-11-08,2022-11-08,True
1494,48,1,5,3,2022-11-02,190,105.59,2022-11-10,2022-11-10,True
1495,7,2,10,2,2022-11-03,95,295.92,2022-11-10,2022-11-10,True
1496,27,3,6,2,2022-11-03,62,231.3,2022-11-11,2022-11-11,True
1497,28,1,4,9,2022-11-03,157,321.45,2022-11-11,2022-11-11,True
1498,40,5,7,6,2022-11-03,82,194.11,2022-11-06,2022-11-06,True
1499,49,1,9,8,2022-11-03,123,83.14,2022-11-09,2022-11-09,True
1500,3,3,7,5,2022-11-04,138,201.37,2022-11-10,2022-11-10,True
1501,10,1,3,1,2022-11-04,17,383.68,2022-11-10,2022-11-10,True
1502,33,3,8,1,2022-11-04,154,455.91,2022-11-12,2022-11-12,True
1503,44,1,5,4,2022-11-04,109,189.39,2022-11-09,2022-11-09,True
1504,50,4,7,4,2022-11-04,61,266.63,2022-11-09,2022-11-09,True
1505,6,5,2,5,2022-11-05,93,459.44,2022-11-13,2022-11-13,True
1506,19,2,1,7,2022-11-05,23,372.73,2022-11-12,2022-11-12,True
1507,28,2,7,2,2022-11-05,38,383.27,2022-11-14,2022-11-14,True
1508,41,4,7,9,2022-11-05,118,293.94,2022-11-13,2022-11-13,True
1509,11,3,6,3,2022-11-06,35,112.38,2022-11-12,2022-11-12,True
1510,16,1,3,10,2022-11-06,125,256.74,2022-11-10,2022-11-10,True
1511,18,1,8,9,2022-11-06,74,409.65,2022-11-16,2022-11-16,True
1512,38,3,7,2,2022-11-06,152,144.62,2022-11-15,2022-11-15,True
1513,45,5,5,7,2022-11-06,18,231.7,2022-11-13,2022-11-13,True
1514,14,1,2,5,2022-11-07,57,120.8,2022-11-16,2022-11-16,True
1515,19,4,3,7,2022-11-07,55,298.79,2022-11-12,2022-11-12,True
1516,25,1,1,8,2022-11-07,13,101.07,2022-11-11,2022-11-11,True
1517,33,4,2,7,2022-11-07,47,213.35,2022-11-12,2022-11-12,True
1518,47,3,6,9,2022-11-07,101,470.37,2022-11-17,2022-11-17,True
1519,12,3,7,1,2022-11-08,193,173.81,2022-11-15,2022-11-15,True
1520,31,4,10,9,2022-11-08,76,456.97,2022-11-16,2022-11-17,False
1521,42,5,4,10,2022-11-08,54,174.74,2022-11-12,2022-11-12,True
1522,47,4,6,7,2022-11-08,60,85.03,2022-11-12,2022-11-12,True
1523,8,2,9,3,2022-11-09,179,429.64,2022-11-15,2022-11-15,True
1524,12,1,5,3,2022-11-09,31,441.64,2022-11-19,2022-11-19,True
1525,31,4,1,6,2022-11-09,38,141.78,2022-11-19,2022-11-19,True
1526,34,1,8,4,2022-11-09,122,299.33,2022-11-19,2022-11-19,True
1527,43,1,3,9,2022-11-09,169,240.28,2022-11-17,2022-11-17,True
1528,45,5,9,1,2022-11-09,51,243.51,2022-11-18,2022-11-18,True
1529,7,2,10,5,2022-11-10,94,301.5,2022-11-18,2022-11-18,True
1530,38,3,8,5,2022-11-10,99,124.36,2022-11-19,2022-11-19,True
1531,45,5,8,7,2022-11-10,122,214.61,2022-11-20,2022-11-20,True
1532,37,1,4,10,2022-11-11,14,88.37,2022-11-20,2022-11-20,True
1533,43,3,10,2,2022-11-11,131,414.85,2022-11-20,2022-11-20,True
1534,47,2,2,5,2022-11-11,46,106.81,2022-11-15,2022-11-15,True
1535,17,2,6,10,2022-11-12,25,270.67,2022-11-18,2022-11-18,True
1536,23,2,7,3,2022-11-12,185,415.41,2022-11-17,2022-11-17,True
1537,39,4,4,2,2022-11-12,38,447.35,2022-11-18,2022-11-18,True
1538,46,2,2,7,2022-11-12,153,269.57,2022-11-22,2022-11-22,True
1539,50,5,3,2,2022-11-12,97,158.18,2022-11-21,2022-11-21,True
1540,18,5,4,9,2022-11-13,36,327.6,2022-11-22,2022-11-22,True
1541,19,5,2,10,2022-11-13,14,97.39,2022-11-17,2022-11-17,True
1542,38,3,8,2,2022-11-13,127,223.71,2022-11-17,2022-11-17,True
1543,40,2,9,6,2022-11-13,190,476.39,2022-11-16,2022-11-16,True
1544,1,5,2,7,2022-11-14,115,177.28,2022-11-22,2022-11-22,True
1545,25,3,1,3,2022-11-14,149,466.1,2022-11-24,2022-11-24,True
1546,27,1,9,1,2022-11-14,96,216.41,2022-11-22,2022-11-22,True
1547,33,2,1,7,2022-11-14,15,475.67,2022-11-22,2022-11-22,True
1548,48,5,6,5,2022-11-14,108,424.62,2022-11-22,2022-11-22,True
1549,7,2,7,1,2022-11-15,77,372.46,2022-11-24,2022-11-24,True
1550,9,2,2,6,2022-11-15,105,88.52,2022-11-25,2022-11-25,True
1551,21,1,7,8,2022-11-15,50,86.96,2022-11-23,2022-11-23,True
1552,28,3,10,8,2022-11-15,176,188.51,2022-11-20,2022-11-20,True
